technode, 1, 7.54667e-17, -4.20348e-20, 0.6, -1.11716e-19, 
technode, 1, 7.54667e-17, -4.20348e-20, 0.6, -1.11716e-19, 
technode, 1, 7.54667e-17, -4.97405e-19, 0.6, -8.58009e-19, 
technode, 1, 7.54667e-17, -7.34963e-19, 0.6, -9.15277e-19, 
technode, 1, 7.54667e-17, 5.6203e-19, 0.6, 6.99918e-19, 
technode, 1, 7.54667e-17, 5.6203e-19, 0.6, 6.99918e-19, 
technode, 2, 1.5948e-16, 1.46692e-17, 0.65, 2.5389e-18, 
technode, 1, 1.3388e-16, 1.00912e-17, 0.6, 2.5704e-18, 
technode, 1, 1.3388e-16, 1.00912e-17, 0.6, 2.5704e-18, 
technode, 0, 1.132e-16, 5.6203e-19, 0.6, 6.99918e-19, 
technode, 3, 2.17716e-16, 9.6e-18, 0.7, 3.84e-18, 
technode, 2, 1.5948e-16, 1.46692e-17, 0.65, 2.5389e-18, 
technode, 1, 1.3388e-16, 1.00912e-17, 0.6, 2.5704e-18, 
technode, 0, 1.132e-16, 5.6203e-19, 0.6, 6.99918e-19, 
